meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,going_allowance,raw_figure,weight_adj,wfa_adj,figure_calibrated,figure_final,figure_comment
2026-05-12,CHA,1,2026-05-12_CHA_1,ROYALWOOD,1.0,1200,Très souple,Turf,3,6,125.66333999999999,71.13,0.0,0.002775904065943987,119.61368144348623,-0.33666000000000906,0.0,76.69271245290972,76.69271245290972,
2026-05-12,CHA,1,2026-05-12_CHA_1,GRAND SCOOP,2.0,1200,Très souple,Turf,3,5,124.56102999999999,,2.5,0.002775904065943987,111.27808218070727,-1.4389700000000119,0.0,70.3315616097967,70.3315616097967,
2026-05-12,CHA,1,2026-05-12_CHA_1,MISTER CHANG,3.0,1200,Très souple,Turf,3,4,127.86795999999998,,2.6,0.002775904065943987,110.94465821019611,1.8679599999999823,0.0,72.33570467367217,72.33570467367217,
2026-05-12,CHA,1,2026-05-12_CHA_1,CIAO PA',4.0,1200,Très souple,Turf,3,6,128.97027,,3.35,0.002775904065943987,108.44397843136242,2.9702699999999993,0.0,71.39320344273827,71.39320344273827,
2026-05-12,CHA,1,2026-05-12_CHA_1,MAJOR OAK,5.0,1200,Très souple,Turf,3,6,131.17488999999998,,5.35,0.002775904065943987,101.77549902113925,5.1748899999999765,0.0,68.38456220024784,68.38456220024784,
2026-05-12,CHA,1,2026-05-12_CHA_1,DURYTHME,6.0,1200,Très souple,Turf,3,5,130.07258,,7.1,0.002775904065943987,95.94057953719397,4.072579999999988,0.0,63.70886952806873,63.70886952806873,
2026-05-12,CHA,1,2026-05-12_CHA_1,REGALIEN,7.0,1200,Très souple,Turf,3,7,128.97027,,7.35,0.002775904065943987,95.10701961091608,2.9702699999999993,0.0,62.40409319775745,62.40409319775745,
2026-05-12,CHA,1,2026-05-12_CHA_1,BID FOR CHESTER,8.0,1200,Très souple,Turf,3,5,124.56102999999999,,8.1,0.002775904065943987,92.6063398320824,-1.4389700000000119,0.0,57.74680726682353,57.74680726682353,
2026-05-12,CHA,1,2026-05-12_CHA_1,HEYBETLI,9.0,1200,Très souple,Turf,3,4,132.2772,,8.6,0.002775904065943987,90.9392199795266,6.2771999999999935,0.0,61.82386706620092,61.82386706620092,
2026-05-12,CHA,1,2026-05-12_CHA_1,SCANDALO,10.0,1200,Très souple,Turf,3,4,126.76565,,8.629999999999999,0.002775904065943987,90.83919278837325,0.7656499999999937,0.0,58.04166403936357,58.04166403936357,
